swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0971_2839.utt,2/sw2839,2839,128,sv,A,61,3,{C and } I think we need to do that.  /,and/CC I/PRP think/VBP we/PRP need/VBP to/TO do/VB that/DT ./.,(ROOT (S (CC and) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP we)) (VP (VBP need) (S (VP (TO to) (VP (VB do) (NP (DT that))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,129,sv,A,61,4,"{C But } [ there are, + they need ] to put more limits on them.  /","But/CC there/EX are/VBP ,/, they/PRP need/VBP to/TO put/VB more/JJR limits/NNS on/IN them/PRP ./.","(ROOT (S (S (CC But) (NP (EX there)) (VP (VBP are))) (, ,) (NP (PRP they)) (VP (VBP need) (S (VP (TO to) (VP (VB put) (NP (JJR more) (NNS limits)) (PP (IN on) (NP (PRP them))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,130,sv,A,61,5,They need to # restrain #  --,They/PRP need/VBP to/TO restrain/VB --/:,(ROOT (S (NP (PRP They)) (VP (VBP need) (S (VP (TO to) (VP (VB restrain) (PP (IN about) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP do))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,131,^2,B,62,1,"# Foreign #  aid,  /","Foreign/JJ aid/NN ,/,","(ROOT (FRAG (PP (JJ Foreign) (NP (NN aid))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,132,%,B,62,2,yeah. /,yeah/UH ./.,(ROOT (INTJ (UH yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,133,+,A,63,1,-- about what they do. /,--/: about/IN what/WP they/PRP do/VBP ./.,(ROOT (S (NP (PRP They)) (VP (VBP need) (S (VP (TO to) (VP (VB restrain) (PP (IN about) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP do))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,134,sv,B,64,1,Foreign aid means to go down to almost zero unless it's absolutely --,Foreign/JJ aid/NN means/VBZ to/TO go/VB down/RB to/IN almost/RB zero/CD unless/IN it/PRP 's/BES absolutely/RB --/:,(ROOT (S (NP (JJ Foreign) (NN aid)) (VP (VBZ means) (S (VP (TO to) (VP (VB go) (ADVP (RB down) (PP (IN to) (NP (RB almost) (CD zero)))) (SBAR (IN unless) (S (NP (PRP it)) (VP (BES 's) (ADJP (RB absolutely) (JJ necessary))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,135,b,A,65,1,Yeah <<very faintly>>. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,136,+,B,66,1,-- necessary.  /,--/: necessary/JJ ./.,(ROOT (S (NP (JJ Foreign) (NN aid)) (VP (VBZ means) (S (VP (TO to) (VP (VB go) (ADVP (RB down) (PP (IN to) (NP (RB almost) (CD zero)))) (SBAR (IN unless) (S (NP (PRP it)) (VP (BES 's) (ADJP (RB absolutely) (JJ necessary))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,137,sv,B,66,2,"# [ They, + they've ] given that away for fifty years. # /","They/PRP ,/, they/PRP 've/VBP given/VBN that/DT away/RP for/IN fifty/CD years/NNS ./.","(ROOT (S (NP (PRP They)) (, ,) (NP (PRP they)) (VP (VBP 've) (VP (VBN given) (NP (DT that)) (PRT (RP away)) (PP (IN for) (NP (CD fifty) (NNS years))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,138,sv,A,67,1,"# [ [ I, + I, ] + {D you know, } I ] think that's probably, # [ un-, + unless ] we can afford it, - /","I/PRP ,/, I/PRP ,/, you/PRP know/VBP ,/, I/PRP think/VBP that/DT 's/BES probably/RB ,/, un-/IN ,/, unless/IN we/PRP can/MD afford/VB it/PRP ,/,","(ROOT (S (NP (PRP I)) (, ,) (ADVP (PRP I)) (, ,) (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (NP (PRP I)) (VP (VBP think) (NP (DT that) (BES 's)) (ADVP (RB probably)))) (, ,)) (PP (IN un-)) (PRN (, ,) (SBAR (IN unless) (S (NP (PRP we)) (VP (MD can) (VP (VB afford) (NP (PRP it)))))) (, ,)))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,139,sv,A,67,2,if we pay off the debts then we can give it to people again. /,if/IN we/PRP pay/VBP off/RP the/DT debts/NNS then/RB we/PRP can/MD give/VB it/PRP to/IN people/NNS again/RB ./.,(ROOT (S (SBAR (IN if) (S (NP (PRP we)) (VP (VBP pay) (PRT (RP off)) (NP (NP (DT the) (NNS debts)) (ADVP (RB then)))))) (NP (PRP we)) (VP (MD can) (VP (VB give) (NP (PRP it)) (PP (IN to) (NP (NNS people))) (ADVP (RB again)))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,140,aa,B,68,1,"I agree,  /","I/PRP agree/VBP ,/,","(ROOT (S (NP (PRP I)) (VP (VBP agree)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,141,aa^r,B,68,2,I agree. /,I/PRP agree/VBP ./.,(ROOT (S (NP (PRP I)) (VP (VBP agree)) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,142,sd,A,69,1,"{D You know, } I don't really mind helping people,  /","You/PRP know/VBP ,/, I/PRP do/VBP n't/RB really/RB mind/VB helping/VBG people/NNS ,/,","(ROOT (S (NP (PRP You)) (VP (VBP know) (PRN (, ,) (S (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB mind) (S (VP (VBG helping) (NP (NNS people))))))) (, ,)))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,143,sv,A,69,2,"{C but } [ you, + you ] need to get rid of this thing [ that's, + that's ] just, {F uh, } eating us up --","but/CC you/PRP ,/, you/PRP need/VBP to/TO get/VB rid/VBN of/IN this/DT thing/NN that/DT 's/BES ,/, that/DT 's/BES just/RB ,/, uh/UH ,/, eating/VBG us/PRP up/RP --/:","(ROOT (S (CC but) (ADVP (PRP you)) (, ,) (NP (PRP you)) (VP (VBP need) (S (VP (TO to) (VP (VP (VB get) (S (S (VP (VBN rid) (PP (IN of) (NP (NP (DT this) (NN thing)) (NP (DT that) (BES 's))) (, ,) (ADVP (NP (DT that) (BES 's)) (RB just))))) (, ,) (S (INTJ (UH uh)) (, ,) (S (VP (VBG eating) (NP (PRP us)) (PRT (RP up)))) (NP (PRP you)) (VP (VBP know))))) (, ,) (CC and) (VP (VB get) (NP (NNS things)) (PP (IN on) (NP (DT a) (PRN (, ,) (PP (IN on) (NP (DT an) (JJ even))) (, ,)))))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,144,b,B,70,1,Uh-huh. /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,145,+,A,71,1,"-- {D you know, } and get things [ on a, + on an ] even, - /","--/: you/PRP know/VBP ,/, and/CC get/VB things/NNS on/IN a/DT ,/, on/IN an/DT even/JJ ,/,","(ROOT (S (CC but) (ADVP (PRP you)) (, ,) (NP (PRP you)) (VP (VBP need) (S (VP (TO to) (VP (VP (VB get) (S (S (VP (VBN rid) (PP (IN of) (NP (NP (DT this) (NN thing)) (NP (DT that) (BES 's))) (, ,) (ADVP (NP (DT that) (BES 's)) (RB just))))) (, ,) (S (INTJ (UH uh)) (, ,) (S (VP (VBG eating) (NP (PRP us)) (PRT (RP up)))) (NP (PRP you)) (VP (VBP know))))) (, ,) (CC and) (VP (VB get) (NP (NNS things)) (PP (IN on) (NP (DT a) (PRN (, ,) (PP (IN on) (NP (DT an) (JJ even))) (, ,)))))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,146,sv,A,71,2,"[ if it were, + if it were ] a family, we'd be up before [ the, + the ] magistrate <laughter>  --","if/IN it/PRP were/VBD ,/, if/IN it/PRP were/VBD a/DT family/NN ,/, we/PRP 'd/MD be/VB up/IN before/IN the/DT ,/, the/DT magistrate/NN --/:","(ROOT (S (SBAR (IN if) (S (NP (PRP it)) (VP (VP (VBD were)) (, ,) (SBAR (IN if) (S (NP (PRP it)) (VP (VBD were) (NP (DT a) (NN family)))))))) (, ,) (NP (PRP we)) (VP (MD 'd) (VP (VB be) (ADVP (IN up) (PP (IN before) (NP (NP (DT the)) (, ,) (NP (NP (DT the) (NN magistrate)) (SBAR (IN for) (S (, ,) (PP (IN for) (S (VP (VBG doing) (NP (PDT all) (DT these) (JJ wicked) (NNS things))))) (, ,) (NP (PRP you)) (VP (VBP know))))) (, ,))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,147,b,B,72,1,Right. /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,148,+,A,73,1,"-- [ for, + for ] doing all these wicked things, {D you know, }  /","--/: for/IN ,/, for/IN doing/VBG all/PDT these/DT wicked/JJ things/NNS ,/, you/PRP know/VBP ,/,","(ROOT (S (SBAR (IN if) (S (NP (PRP it)) (VP (VP (VBD were)) (, ,) (SBAR (IN if) (S (NP (PRP it)) (VP (VBD were) (NP (DT a) (NN family)))))))) (, ,) (NP (PRP we)) (VP (MD 'd) (VP (VB be) (ADVP (IN up) (PP (IN before) (NP (NP (DT the)) (, ,) (NP (NP (DT the) (NN magistrate)) (SBAR (IN for) (S (, ,) (PP (IN for) (S (VP (VBG doing) (NP (PDT all) (DT these) (JJ wicked) (NNS things))))) (, ,) (NP (PRP you)) (VP (VBP know))))) (, ,))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,149,sv,A,73,2,"{C but } the government does it,  /","but/CC the/DT government/NN does/VBZ it/PRP ,/,","(ROOT (PRN (CC but) (NP (NP (DT the) (NN government)) (SBAR (S (VP (VBZ does) (NP (PRP it))) (, ,))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,150,sv,A,73,3,{C and } it's all right. /,and/CC it/PRP 's/BES all/RB right/JJ ./.,(ROOT (S (CC and) (NP (PRP it)) (VP (BES 's) (RB all) (ADJP (JJ right))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,151,aa,B,74,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,152,sv,B,74,2,"[ I, + I ] know we're taxed to death on [ every, + every ] thing.  /","I/PRP ,/, I/PRP know/VBP we/PRP 're/VBP taxed/VBN to/IN death/NN on/IN every/DT ,/, every/DT thing/NN ./.","(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (PRP we)) (VP (VBP 're) (VP (VBN taxed) (PP (IN to) (NP (NN death))) (ADVP (IN on) (DT every))) (, ,) (NP (DT every) (NN thing)))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,153,sd,B,74,3,"I don't know what's the best way to do it,  /","I/PRP do/VBP n't/RB know/VB what/WP 's/BES the/DT best/JJS way/NN to/TO do/VB it/PRP ,/,","(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHNP (WP what)) (S (VP (BES 's) (NP (DT the) (JJS best) (NN way)) (S (VP (TO to) (VP (VB do) (NP (PRP it)))))))))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,154,sv,B,74,4,"{C but, } {F uh, } they don't even talk about that.  /","but/CC ,/, uh/UH ,/, they/PRP do/VBP n't/RB even/RB talk/VB about/IN that/DT ./.","(ROOT (S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP they)) (VP (VBP do) (RB n't) (ADVP (RB even)) (VP (VB talk) (PP (IN about) (NP (DT that))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,155,sv,B,74,5,They just raise it.  /,They/PRP just/RB raise/VBP it/PRP ./.,(ROOT (S (NP (PRP They)) (ADVP (RB just)) (VP (VBP raise) (NP (PRP it))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,156,sv,B,74,6,"They don't even consider it, # like you saying #  --","They/PRP do/VBP n't/RB even/RB consider/VB it/PRP ,/, like/IN you/PRP saying/VBG --/:","(ROOT (S (S (NP (PRP They)) (VP (VBP do) (RB n't) (VP (ADVP (RB even)) (VB consider) (NP (PRP it)) (, ,) (PP (IN like) (S (NP (PRP you)) (VP (VBG saying) (S (VP (TO to) (VP (VB cut) (NP (NN something)) (PRT (RP back))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,157,aa,A,75,1,"# Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,158,aa,A,75,2,that's true. # /,that/DT 's/BES true/JJ ./.,(ROOT (S (NP (DT that)) (VP (BES 's) (ADJP (JJ true))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,159,+,B,76,1,"-- to cut something back, {D you know. } /","--/: to/TO cut/VB something/NN back/RP ,/, you/PRP know/VBP ./.","(ROOT (S (S (NP (PRP They)) (VP (VBP do) (RB n't) (VP (ADVP (RB even)) (VB consider) (NP (PRP it)) (, ,) (PP (IN like) (S (NP (PRP you)) (VP (VBG saying) (S (VP (TO to) (VP (VB cut) (NP (NN something)) (PRT (RP back))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,160,%,A,77,1,"<Lipsmack>  {D Well, } sounds like. -/","Well/UH ,/, sounds/VBZ like/IN ./.","(ROOT (S (INTJ (UH Well)) (, ,) (VP (VBZ sounds) (PP (IN like))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,161,sv,B,78,1,"They are at least doing something now, with [ the, + the ] military, {D you know, }  /","They/PRP are/VBP at/IN least/JJS doing/VBG something/NN now/RB ,/, with/IN the/DT ,/, the/DT military/NN ,/, you/PRP know/VBP ,/,","(ROOT (S (NP (PRP They)) (VP (VBP are) (ADVP (IN at) (JJS least)) (VP (VBG doing) (NP (NN something)) (ADVP (RB now)) (, ,) (PP (IN with) (NP (NP (DT the)) (, ,) (NP (NP (DT the) (NN military)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,162,sd,B,78,2,"they're cutting some of that,  /","they/PRP 're/VBP cutting/VBG some/DT of/IN that/DT ,/,","(ROOT (S (NP (PRP they)) (VP (VBP 're) (VP (VBG cutting) (NP (NP (DT some)) (PP (IN of) (NP (DT that)))))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,163,sv,B,78,3,"{C but } of course, {D now, } you know T I,  /","but/CC of/IN course/NN ,/, now/UH ,/, you/PRP know/VBP T/NNP I/NNP ,/,","(ROOT (FRAG (CC but) (PP (IN of) (NP (NP (NN course)) (, ,) (SBAR (S (INTJ (UH now)) (, ,) (NP (PRP you)) (VP (VBP know) (NP (NNP T) (NNP I))))) (, ,)))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,164,sv,B,78,4,"you know # that's hurting us [ {C but } + although, ] # -/","you/PRP know/VBP that/DT 's/BES hurting/VBG us/PRP but/CC although/IN ,/,","(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (DT that)) (VP (BES 's) (VP (VBG hurting) (UCP (NP (PRP us)) (CC but) (ADJP (IN although)))))))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,165,aa,A,79,1,"# Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,166,sv,A,79,2,it's good to see them #  doing some things there anyway. /,it/PRP 's/BES good/JJ to/TO see/VB them/PRP doing/VBG some/DT things/NNS there/RB anyway/RB ./.,(ROOT (S (NP (PRP it)) (VP (BES 's) (ADJP (JJ good) (S (VP (TO to) (VP (VB see) (S (NP (PRP them)) (VP (VBG doing) (NP (DT some) (NNS things)) (ADVP (RB there)) (ADVP (RB anyway))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,167,sv,B,80,1,{C But } T I has gotten a lot of good contracts from the war and everything else.  /,But/CC T/NNP I/NNP has/VBZ gotten/VBN a/DT lot/NN of/IN good/JJ contracts/NNS from/IN the/DT war/NN and/CC everything/NN else/RB ./.,(ROOT (S (CC But) (NP (NNP T) (NNP I)) (VP (VBZ has) (VP (VBN gotten) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (JJ good) (NNS contracts)))) (PP (IN from) (NP (NP (DT the) (NN war)) (CC and) (NP (NN everything) (RB else)))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,168,sv,B,80,2,"And if they'll get a lot of programs in the future because of their exotic, {F uh } --","And/CC if/IN they/PRP 'll/MD get/VB a/DT lot/NN of/IN programs/NNS in/IN the/DT future/NN because/IN of/IN their/PRP$ exotic/JJ ,/, uh/UH --/:","(ROOT (FRAG (CC And) (SBAR (IN if) (S (NP (PRP they)) (VP (MD 'll) (VP (VB get) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NNS programs)) (PP (IN in) (NP (DT the) (NN future)))))) (PP (IN because) (PP (IN of) (NP (PRP$ their) (JJ exotic)))) (, ,) (NP (INTJ (UH uh)) (NP (NN weapon) (NNS systems))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,169,b,A,81,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,170,+,B,82,1,-- weapon systems.  /,--/: weapon/NN systems/NNS ./.,"(ROOT (FRAG (CC And) (SBAR (IN if) (S (NP (PRP they)) (VP (MD 'll) (VP (VB get) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NNS programs)) (PP (IN in) (NP (DT the) (NN future)))))) (PP (IN because) (PP (IN of) (NP (PRP$ their) (JJ exotic)))) (, ,) (NP (INTJ (UH uh)) (NP (NN weapon) (NNS systems))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,171,sd,B,82,2,"{C But, } {F uh, } that's the only good that I've seen Congress do, {D you know, } and everybody --","But/CC ,/, uh/UH ,/, that/DT 's/BES the/DT only/RB good/JJ that/WDT I/PRP 've/VBP seen/VBN Congress/NNP do/VB ,/, you/PRP know/VBP ,/, and/CC everybody/NN --/:","(ROOT (X (CC But) (S (VP (VP (, ,) (S (NP (NP (FRAG (INTJ (UH uh)) (, ,) (NP (DT that)))) (PP (BES 's) (NP (NP (NP (DT the) (RB only) (JJ good)) (SBAR (WHNP (WDT that)) (S (S (NP (PRP I)) (VP (VBP 've) (VP (VBN seen) (S (NP (NNP Congress)) (VP (VB do)))))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,))))) (CC and) (NP (NP (NP (NN everybody)) (CC and) (NP (PDT all) (DT the) (NNS Congressmen))) (CC and) (NP (NP (DT the) (NNP President)) (CC and) (NP (NN everybody))))))))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,172,%,A,83,1,{D Well. } -/,Well/UH ./.,(ROOT (INTJ (UH Well) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,173,+,B,84,1,"-- and all the Congressmen and the President and everybody, # {F uh, } # /","--/: and/CC all/PDT the/DT Congressmen/NNS and/CC the/DT President/NNP and/CC everybody/NN ,/, uh/UH ,/,","(ROOT (X (CC But) (S (VP (VP (, ,) (S (NP (NP (FRAG (INTJ (UH uh)) (, ,) (NP (DT that)))) (PP (BES 's) (NP (NP (NP (DT the) (RB only) (JJ good)) (SBAR (WHNP (WDT that)) (S (S (NP (PRP I)) (VP (VBP 've) (VP (VBN seen) (S (NP (NNP Congress)) (VP (VB do)))))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,))))) (CC and) (NP (NP (NP (NN everybody)) (CC and) (NP (PDT all) (DT the) (NNS Congressmen))) (CC and) (NP (NP (DT the) (NNP President)) (CC and) (NP (NN everybody))))))))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,174,sv,A,85,1,"# I think #  we have to accept the fact that whatever happens, we're going to have to bite the bullet.  /","I/PRP think/VBP we/PRP have/VBP to/TO accept/VB the/DT fact/NN that/IN whatever/WP happens/VBZ ,/, we/PRP 're/VBP going/VBG to/TO have/VB to/TO bite/VB the/DT bullet/NN ./.","(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP we)) (VP (VBP have) (S (VP (TO to) (VP (VB accept) (NP (DT the) (NN fact)) (SBAR (IN that) (S (SBAR (WHNP (WP whatever)) (S (VP (VBZ happens)))) (, ,) (NP (PRP we)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB have) (S (VP (TO to) (VP (VB bite) (NP (DT the) (NN bullet))))))))))))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,175,sv,A,85,2,{C And } we're all going to have to do it.  /,And/CC we/PRP 're/VBP all/DT going/VBG to/TO have/VB to/TO do/VB it/PRP ./.,(ROOT (S (CC And) (NP (PRP we)) (VP (VBP 're) (ADVP (DT all)) (VP (VBG going) (S (VP (TO to) (VP (VB have) (S (VP (TO to) (VP (VB do) (NP (PRP it)))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,176,sv,A,85,3,"[ I, + it ] just isn't fair, though, that when this happens in some places, it needs to all come off everywhere. /","I/PRP ,/, it/PRP just/RB is/VBZ n't/RB fair/JJ ,/, though/RB ,/, that/IN when/WRB this/DT happens/VBZ in/IN some/DT places/NNS ,/, it/PRP needs/VBZ to/TO all/DT come/VB off/RB everywhere/RB ./.","(ROOT (S (NP (PRP I)) (, ,) (NP (PRP it)) (ADVP (RB just)) (VP (VBZ is) (RB n't) (ADJP (JJ fair)) (, ,) (ADVP (RB though)) (, ,) (SBAR (IN that) (S (SBAR (WHADVP (WRB when)) (S (NP (DT this)) (VP (VBZ happens) (PP (IN in) (NP (DT some) (NNS places)))))) (, ,) (NP (PRP it)) (VP (VBZ needs) (S (VP (TO to) (VP (ADVP (DT all)) (VB come) (ADVP (RB off) (RB everywhere))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,177,aa,B,86,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,178,aa^r,B,86,2,yeah. /,yeah/UH ./.,(ROOT (INTJ (UH yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,179,sd,A,87,1,"That's why I thought, {D well, } {D you know, } this is the time.  /","That/DT 's/BES why/WRB I/PRP thought/VBD ,/, well/UH ,/, you/PRP know/VBP ,/, this/DT is/VBZ the/DT time/NN ./.","(ROOT (S (S (NP (DT That)) (VP (BES 's) (S (SBAR (WHADVP (WRB why)) (S (NP (PRP I)) (VP (VBD thought)))) (, ,) (INTJ (UH well)) (, ,) (NP (PRP you)) (VP (VBP know))))) (, ,) (NP (DT this)) (VP (VBZ is) (NP (DT the) (NN time))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,180,sv,A,87,2,"They need to put that [ into act-, + into action ] and show they mean business.  That [ they've got to cut, + they've got to cut ] costs. /","They/PRP need/VBP to/TO put/VB that/DT into/IN act-/NN ,/, into/IN action/NN and/CC show/VB they/PRP mean/VBP business/NN ./. That/IN they/PRP 've/VBP got/VBN to/TO cut/VB ,/, they/PRP 've/VBP got/VBN to/TO cut/VB costs/NNS ./.","(ROOT (S (S (NP (PRP They)) (VP (VBP need) (S (VP (TO to) (VP (VP (VB put) (NP (DT that)) (PP (IN into) (NP (NN act-))) (, ,) (PP (IN into) (NP (NN action)))) (CC and) (VP (VB show) (SBAR (S (NP (PRP they)) (VP (VBP mean) (NP (NN business))) (. .)))) (SBAR (IN That) (S (NP (PRP they)) (VP (VBP 've) (VP (VBN got) (S (VP (TO to) (VP (VB cut))))))))))))) (, ,) (NP (PRP they)) (VP (VBP 've) (VP (VBN got) (S (VP (TO to) (VP (VB cut) (NP (NNS costs))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,181,aa,B,88,1,Yeah.  /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,182,sv,B,88,2,"The only taxes I think that are well spent, - /","The/DT only/JJ taxes/NNS I/PRP think/VBP that/WDT are/VBP well/RB spent/VBN ,/,","(ROOT (FRAG (NP (NP (DT The) (JJ only) (NNS taxes)) (SBAR (S (NP (PRP I)) (VP (VBP think) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (ADVP (RB well)) (VP (VBN spent))) (, ,)))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,183,%,B,88,3,"{D well } not the only, but,  {F uh, } - /","well/UH not/RB the/DT only/JJ ,/, but/CC ,/, uh/UH ,/,","(ROOT (S (VP (UH well) (PP (RB not) (NP (NP (DT the) (JJ only)) (, ,) (ADVP (CC but)))) (PRN (, ,) (INTJ (UH uh)) (, ,)))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,184,sd,B,88,4,"[ [ I think the, + {D now } I, ] + I don't understand the ] present school thing,  /","I/PRP think/VBP the/DT ,/, now/UH I/PRP ,/, I/PRP do/VBP n't/RB understand/VB the/DT present/JJ school/NN thing/NN ,/,","(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (DT the)) (, ,) (VP (NP (UH now)) (S (NP (NP (PRP I)) (PRN (, ,) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB understand) (NP (DT the) (JJ present) (NN school) (NN thing))))) (, ,)))))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,185,sd,B,88,5,"{C but, } {F uh, } I have two daughters,  /","but/CC ,/, uh/UH ,/, I/PRP have/VBP two/CD daughters/NNS ,/,","(ROOT (S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP have) (NP (CD two) (NNS daughters))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,186,sd,B,88,6,"one's in college already,  /","one/CD 's/BES in/IN college/NN already/RB ,/,","(ROOT (NP (NP (CD one)) (PRN (BES 's) (PP (IN in) (NP (NN college)) (ADVP (RB already))) (, ,))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,187,sd,B,88,7,{C and } one's about to be in high school.  /,and/CC one/CD 's/BES about/RB to/TO be/VB in/IN high/JJ school/NN ./.,(ROOT (FRAG (CC and) (NP (NP (CD one) (BES 's) (RB about)) (SBAR (S (VP (TO to) (VP (VB be) (PP (IN in) (NP (JJ high) (NN school))))))) (. .)))),
